session_id,date,hub_id,vehicle_id,duration_minutes,kwh_delivered,platform_logged,asset_monitor_flag,cost_gbp
CH017182,2026-04-18,H030C,V0253,161,42.0,1,1,14.28
CH017183,2026-04-18,H006C,V0180,117,12.49,1,1,4.25
CH017184,2026-04-18,H020C,V0045,27,14.87,1,1,5.06
CH017185,2026-04-18,H030C,V0056,102,20.34,1,1,6.92
CH017186,2026-04-18,H032C,V0204,81,54.31,1,1,18.47
CH017187,2026-04-18,H010C,V0306,101,37.09,1,1,12.61
CH017188,2026-04-18,H017C,V0253,146,33.86,1,1,11.51
CH017189,2026-04-18,H028C,V0090,93,34.62,1,1,11.77
CH017190,2026-04-18,H021C,V0200,122,53.96,1,1,18.35
CH017191,2026-04-18,H026C,V0107,94,0.76,1,0,0.26
CH017192,2026-04-18,H031C,V0006,42,57.42,1,1,19.52
CH017193,2026-04-18,H014C,V0063,196,6.49,1,1,2.21
CH017194,2026-04-18,H008C,V0185,75,35.35,1,1,12.02
CH017195,2026-04-18,H023C,V0111,173,49.13,1,1,16.7
CH017196,2026-04-18,H030C,V0345,188,26.21,1,1,8.91
CH017197,2026-04-18,H034C,V0045,20,13.19,1,1,4.48
CH017198,2026-04-18,H010C,V0319,18,59.59,1,1,20.26
CH017199,2026-04-18,H024C,V0179,184,56.25,1,1,19.12
CH017200,2026-04-18,H023C,V0127,96,42.89,1,1,14.58
CH017201,2026-04-18,H019C,V0008,225,45.54,1,1,15.48
CH017202,2026-04-18,H034C,V0274,29,6.38,1,1,2.17
CH017203,2026-04-18,H006C,V0111,126,44.57,1,1,15.15
CH017204,2026-04-18,H013C,V0342,42,25.78,1,1,8.77
CH017205,2026-04-18,H024C,V0131,133,0.87,1,0,0.3
CH017206,2026-04-18,H032C,V0360,16,45.31,1,1,15.41
CH017207,2026-04-18,H013C,V0302,175,17.36,1,1,5.9
CH017208,2026-04-18,H010C,V0127,221,56.0,1,1,19.04
CH017209,2026-04-18,H023C,V0138,129,54.21,1,1,18.43
CH017210,2026-04-18,H032C,V0390,142,25.58,1,1,8.7
CH017211,2026-04-18,H033C,V0357,43,46.57,1,1,15.83
CH017212,2026-04-18,H011C,V0369,68,12.96,1,1,4.41
CH017213,2026-04-18,H012C,V0256,78,32.31,1,1,10.99
CH017214,2026-04-18,H018C,V0024,66,47.28,1,1,16.08
CH017215,2026-04-18,H034C,V0224,117,1.85,1,0,0.63
CH017216,2026-04-18,H014C,V0341,20,56.19,1,1,19.1
CH017217,2026-04-18,H028C,V0156,183,1.97,1,0,0.67
CH017218,2026-04-18,H006C,V0381,160,58.89,1,1,20.02
CH017219,2026-04-18,H013C,V0393,54,53.51,1,1,18.19
CH017220,2026-04-18,H030C,V0029,59,52.81,1,1,17.96
CH017221,2026-04-18,H013C,V0174,127,20.15,1,1,6.85
CH017222,2026-04-18,H024C,V0115,135,41.77,1,1,14.2
CH017223,2026-04-18,H028C,V0175,26,19.89,1,1,6.76
CH017224,2026-04-18,H023C,V0354,158,56.21,1,1,19.11
CH017225,2026-04-18,H019C,V0366,130,1.85,1,0,0.63
CH017226,2026-04-18,H020C,V0193,128,15.88,1,1,5.4
CH017227,2026-04-18,H019C,V0355,114,10.76,1,1,3.66
CH017228,2026-04-18,H013C,V0320,145,12.1,1,1,4.11
CH017229,2026-04-18,H018C,V0392,151,51.47,1,1,17.5
CH017230,2026-04-18,H008C,V0368,18,33.68,1,1,11.45
CH017231,2026-04-18,H018C,V0103,158,26.03,1,1,8.85
CH017232,2026-04-18,H016C,V0273,98,17.13,1,1,5.82
CH017233,2026-04-18,H034C,V0200,74,24.06,1,1,8.18
CH017234,2026-04-18,H017C,V0088,98,44.09,1,1,14.99
CH017235,2026-04-18,H031C,V0389,51,44.98,1,1,15.29
CH017236,2026-04-18,H011C,V0202,115,22.64,1,1,7.7
CH017237,2026-04-18,H003C,V0215,175,0.15,1,0,0.05
CH017238,2026-04-18,H010C,V0077,186,5.47,1,1,1.86
CH017239,2026-04-18,H006C,V0188,161,42.96,1,1,14.61
CH017240,2026-04-18,H028C,V0019,100,55.49,1,1,18.87
CH017241,2026-04-18,H034C,V0012,36,31.58,1,1,10.74
CH017242,2026-04-18,H013C,V0200,165,46.19,1,1,15.7
CH017243,2026-04-18,H028C,V0042,33,8.36,1,1,2.84
CH017244,2026-04-18,H003C,V0055,226,19.43,1,1,6.61
CH017245,2026-04-18,H003C,V0103,188,12.16,1,1,4.13
CH017246,2026-04-18,H032C,V0066,56,8.68,1,1,2.95
CH017247,2026-04-18,H003C,V0203,123,17.85,1,1,6.07
CH017248,2026-04-18,H011C,V0352,47,48.66,1,1,16.54
CH017249,2026-04-18,H014C,V0105,153,54.6,1,1,18.56
CH017250,2026-04-18,H010C,V0338,91,22.82,1,1,7.76
CH017251,2026-04-18,H020C,V0003,25,30.09,1,1,10.23
CH017252,2026-04-18,H031C,V0280,113,45.34,1,1,15.42
CH017253,2026-04-19,H031C,V0012,158,37.29,1,1,12.68
CH017254,2026-04-19,H030C,V0189,65,44.59,1,1,15.16
CH017255,2026-04-19,H019C,V0199,26,6.32,1,1,2.15
CH017256,2026-04-19,H034C,V0216,118,47.04,1,1,15.99
CH017257,2026-04-19,H028C,V0335,187,11.74,1,1,3.99
CH017258,2026-04-19,H019C,V0055,162,27.38,1,1,9.31
CH017259,2026-04-19,H020C,V0161,132,39.03,1,1,13.27
CH017260,2026-04-19,H008C,V0235,31,6.51,1,1,2.21
CH017261,2026-04-19,H003C,V0202,47,0.35,1,0,0.12
CH017262,2026-04-19,H020C,V0106,56,31.93,1,1,10.86
CH017263,2026-04-19,H017C,V0108,83,29.93,1,1,10.18
CH017264,2026-04-19,H031C,V0022,47,1.22,1,0,0.41
CH017265,2026-04-19,H016C,V0094,140,12.67,1,1,4.31
CH017266,2026-04-19,H030C,V0113,65,28.96,1,1,9.85
CH017267,2026-04-19,H035C,V0275,169,34.51,1,1,11.73
CH017268,2026-04-19,H034C,V0369,114,0.46,1,0,0.16
CH017269,2026-04-19,H020C,V0293,229,41.72,1,1,14.18
CH017270,2026-04-19,H008C,V0179,172,53.53,1,1,18.2
CH017271,2026-04-19,H032C,V0066,173,46.5,1,1,15.81
CH017272,2026-04-19,H011C,V0281,23,36.05,1,1,12.26
CH017273,2026-04-19,H012C,V0192,196,48.17,1,1,16.38
CH017274,2026-04-19,H034C,V0351,68,7.87,1,1,2.68
CH017275,2026-04-19,H023C,V0059,19,33.55,1,1,11.41
CH017276,2026-04-19,H021C,V0048,21,0.81,1,0,0.28
CH017277,2026-04-19,H003C,V0133,28,58.27,1,1,19.81
CH017278,2026-04-19,H016C,V0323,239,8.5,1,1,2.89
CH017279,2026-04-19,H032C,V0329,153,34.49,1,1,11.73
CH017280,2026-04-19,H006C,V0077,117,19.36,1,1,6.58
CH017281,2026-04-19,H035C,V0150,125,36.58,1,1,12.44
CH017282,2026-04-19,H003C,V0309,117,18.24,1,1,6.2
CH017283,2026-04-19,H012C,V0216,54,9.74,1,1,3.31
CH017284,2026-04-19,H032C,V0118,60,29.71,1,1,10.1
CH017285,2026-04-19,H021C,V0140,171,48.68,1,1,16.55
CH017286,2026-04-19,H035C,V0126,30,29.69,1,1,10.09
CH017287,2026-04-19,H030C,V0066,221,29.11,1,1,9.9
CH017288,2026-04-19,H008C,V0291,56,39.82,1,1,13.54
CH017289,2026-04-19,H026C,V0245,134,29.79,1,1,10.13
CH017290,2026-04-19,H018C,V0153,156,14.09,1,1,4.79
CH017291,2026-04-19,H028C,V0204,96,57.32,1,1,19.49
CH017292,2026-04-19,H020C,V0379,194,21.45,1,1,7.29
CH017293,2026-04-19,H016C,V0362,91,7.61,1,1,2.59
CH017294,2026-04-19,H031C,V0239,49,0.24,1,0,0.08
CH017295,2026-04-19,H013C,V0354,191,27.32,1,1,9.29
CH017296,2026-04-19,H013C,V0275,21,55.04,1,1,18.71
CH017297,2026-04-19,H030C,V0185,191,1.18,1,0,0.4
CH017298,2026-04-19,H016C,V0138,143,54.34,1,1,18.48
CH017299,2026-04-19,H013C,V0364,81,23.73,1,1,8.07
CH017300,2026-04-19,H031C,V0030,202,34.31,1,1,11.67
CH017301,2026-04-19,H028C,V0018,135,0.81,1,0,0.28
CH017302,2026-04-19,H012C,V0096,201,27.21,1,1,9.25
CH017303,2026-04-19,H028C,V0116,111,8.9,1,1,3.03
CH017304,2026-04-19,H028C,V0180,222,46.95,1,1,15.96
CH017305,2026-04-19,H021C,V0039,233,1.68,1,0,0.57
CH017306,2026-04-19,H032C,V0118,84,42.49,1,1,14.45
CH017307,2026-04-19,H017C,V0105,88,29.71,1,1,10.1
CH017308,2026-04-19,H014C,V0299,159,29.38,1,1,9.99
CH017309,2026-04-19,H034C,V0352,21,55.31,1,1,18.81
CH017310,2026-04-19,H014C,V0275,115,34.3,1,1,11.66
CH017311,2026-04-19,H033C,V0319,208,17.03,1,1,5.79
CH017312,2026-04-19,H023C,V0379,146,10.24,1,1,3.48
CH017313,2026-04-19,H014C,V0149,140,37.97,1,1,12.91
CH017314,2026-04-19,H032C,V0264,34,48.39,1,1,16.45
CH017315,2026-04-19,H006C,V0256,214,49.74,1,1,16.91
CH017316,2026-04-19,H006C,V0212,223,0.81,1,0,0.28
CH017317,2026-04-19,H018C,V0180,209,8.56,1,1,2.91
CH017318,2026-04-19,H018C,V0094,234,16.68,1,1,5.67
CH017319,2026-04-19,H035C,V0192,17,28.11,1,1,9.56
CH017320,2026-04-19,H031C,V0120,80,34.97,1,1,11.89
CH017321,2026-04-19,H023C,V0156,113,37.12,1,1,12.62
CH017322,2026-04-19,H013C,V0048,106,4.79,1,1,1.63
CH017323,2026-04-19,H026C,V0293,232,58.37,1,1,19.85
CH017324,2026-04-19,H013C,V0269,179,12.04,1,1,4.09
CH017325,2026-04-19,H016C,V0082,51,43.28,1,1,14.72
CH017326,2026-04-19,H034C,V0237,174,18.48,1,1,6.28
CH017327,2026-04-19,H003C,V0006,93,52.6,1,1,17.88
CH017328,2026-04-19,H012C,V0113,39,48.54,1,1,16.5
CH017329,2026-04-19,H030C,V0076,158,17.48,1,1,5.94
CH017330,2026-04-19,H032C,V0198,161,48.03,1,1,16.33
CH017331,2026-04-19,H028C,V0389,25,10.16,1,1,3.45
CH017332,2026-04-19,H018C,V0072,57,45.31,1,1,15.41
CH017333,2026-04-19,H013C,V0116,50,1.75,1,0,0.6
CH017334,2026-04-19,H020C,V0297,17,52.18,1,1,17.74
CH017335,2026-04-19,H033C,V0038,89,25.12,1,1,8.54
CH017336,2026-04-19,H018C,V0031,216,20.96,1,1,7.13
CH017337,2026-04-19,H012C,V0054,41,5.66,1,1,1.92
CH017338,2026-04-19,H021C,V0199,178,12.02,1,1,4.09
CH017339,2026-04-19,H020C,V0302,166,1.69,1,0,0.57
CH017340,2026-04-19,H003C,V0341,227,44.19,1,1,15.02
CH017341,2026-04-19,H026C,V0388,77,35.4,1,1,12.04
CH017342,2026-04-19,H031C,V0165,42,9.54,1,1,3.24
CH017343,2026-04-19,H006C,V0042,84,45.55,1,1,15.49
CH017344,2026-04-19,H003C,V0149,195,9.95,1,1,3.38
CH017345,2026-04-19,H021C,V0362,80,14.16,1,1,4.81
CH017346,2026-04-19,H018C,V0204,160,10.83,1,1,3.68
CH017347,2026-04-19,H031C,V0184,228,11.47,1,1,3.9
CH017348,2026-04-19,H026C,V0277,82,5.3,1,1,1.8
CH017349,2026-04-19,H012C,V0290,118,11.94,1,1,4.06
CH017350,2026-04-19,H017C,V0059,87,6.96,1,1,2.37
CH017351,2026-04-19,H035C,V0146,152,33.53,1,1,11.4
CH017352,2026-04-19,H021C,V0142,40,45.36,1,1,15.42
CH017353,2026-04-19,H028C,V0059,138,34.13,1,1,11.6
CH017354,2026-04-19,H030C,V0092,90,14.18,1,1,4.82
CH017355,2026-04-19,H028C,V0340,130,1.97,1,0,0.67
CH017356,2026-04-19,H018C,V0104,139,51.27,1,1,17.43
CH017357,2026-04-19,H034C,V0262,236,18.46,1,1,6.28
CH017358,2026-04-19,H006C,V0258,22,36.66,1,1,12.46
CH017359,2026-04-19,H033C,V0117,121,37.72,1,1,12.82
CH017360,2026-04-19,H035C,V0116,60,36.16,1,1,12.29
CH017361,2026-04-19,H032C,V0131,99,16.58,1,1,5.64
CH017362,2026-04-19,H003C,V0281,170,23.18,1,1,7.88
CH017363,2026-04-19,H014C,V0366,154,36.6,1,1,12.44
CH017364,2026-04-19,H030C,V0229,54,57.25,1,1,19.46
CH017365,2026-04-19,H020C,V0085,219,30.79,1,1,10.47
CH017366,2026-04-19,H026C,V0367,224,47.97,1,1,16.31
CH017367,2026-04-19,H013C,V0310,75,36.83,1,1,12.52
CH017368,2026-04-19,H016C,V0149,46,10.87,1,1,3.7
CH017369,2026-04-19,H020C,V0251,130,32.95,1,1,11.2
CH017370,2026-04-19,H003C,V0216,224,41.51,1,1,14.11
CH017371,2026-04-19,H010C,V0105,232,1.09,1,0,0.37
CH017372,2026-04-19,H017C,V0252,70,31.44,1,1,10.69
CH017373,2026-04-19,H026C,V0156,112,4.77,1,1,1.62
CH017374,2026-04-19,H006C,V0065,212,10.27,1,1,3.49
CH017375,2026-04-19,H031C,V0292,64,27.68,1,1,9.41
CH017376,2026-04-19,H020C,V0331,222,56.84,1,1,19.33
CH017377,2026-04-19,H018C,V0094,112,48.87,1,1,16.62
CH017378,2026-04-19,H012C,V0280,187,43.5,1,1,14.79
CH017379,2026-04-19,H028C,V0291,18,33.08,1,1,11.25
CH017380,2026-04-19,H014C,V0358,223,21.79,1,1,7.41
CH017381,2026-04-19,H008C,V0134,123,52.83,1,1,17.96
CH017382,2026-04-19,H033C,V0389,67,31.05,1,1,10.56
CH017383,2026-04-19,H013C,V0008,198,50.42,1,1,17.14
CH017384,2026-04-19,H024C,V0007,176,9.1,1,1,3.09
CH017385,2026-04-19,H023C,V0369,21,1.02,1,0,0.35
CH017386,2026-04-19,H031C,V0332,224,25.56,1,1,8.69
CH017387,2026-04-19,H010C,V0256,219,35.92,1,1,12.21
CH017388,2026-04-19,H006C,V0331,131,15.55,1,1,5.29
CH017389,2026-04-19,H017C,V0290,195,59.75,1,1,20.32
CH017390,2026-04-19,H026C,V0285,123,32.56,1,1,11.07
CH017391,2026-04-19,H024C,V0215,64,34.07,1,1,11.58
CH017392,2026-04-19,H021C,V0392,41,50.03,1,1,17.01
CH017393,2026-04-19,H003C,V0036,111,1.18,1,0,0.4
CH017394,2026-04-19,H019C,V0029,184,14.83,1,1,5.04
CH017395,2026-04-19,H026C,V0291,78,35.23,1,1,11.98
CH017396,2026-04-19,H032C,V0334,24,29.63,1,1,10.07
CH017397,2026-04-19,H014C,V0382,218,8.29,1,1,2.82
CH017398,2026-04-19,H014C,V0388,169,35.53,1,1,12.08
CH017399,2026-04-19,H016C,V0337,143,0.75,1,0,0.26
CH017400,2026-04-19,H018C,V0035,239,14.76,1,1,5.02
CH017401,2026-04-19,H012C,V0252,214,50.87,1,1,17.3
CH017402,2026-04-19,H026C,V0069,189,9.38,1,1,3.19
CH017403,2026-04-19,H031C,V0264,234,21.37,1,1,7.27
CH017404,2026-04-19,H035C,V0104,224,17.85,1,1,6.07
CH017405,2026-04-19,H019C,V0109,63,33.59,1,1,11.42
CH017406,2026-04-19,H008C,V0209,59,14.5,1,1,4.93
CH017407,2026-04-19,H013C,V0088,140,6.14,1,1,2.09
CH017408,2026-04-19,H024C,V0233,215,35.21,1,1,11.97
CH017409,2026-04-19,H026C,V0049,69,1.4,1,0,0.48
CH017410,2026-04-19,H017C,V0267,190,17.09,1,1,5.81
CH017411,2026-04-19,H024C,V0311,125,52.53,1,1,17.86
CH017412,2026-04-19,H034C,V0120,209,57.35,1,1,19.5
CH017413,2026-04-19,H011C,V0367,137,37.61,1,1,12.79
CH017414,2026-04-19,H019C,V0012,28,57.21,1,1,19.45
CH017415,2026-04-19,H023C,V0334,193,18.35,1,1,6.24
CH017416,2026-04-19,H017C,V0093,52,35.79,1,1,12.17
CH017417,2026-04-19,H026C,V0352,198,1.63,1,0,0.55
CH017418,2026-04-19,H011C,V0019,74,1.74,1,0,0.59
CH017419,2026-04-19,H013C,V0248,232,1.74,1,0,0.59
CH017420,2026-04-19,H019C,V0342,35,54.24,1,1,18.44
CH017421,2026-04-19,H033C,V0029,95,52.41,1,1,17.82
CH017422,2026-04-19,H032C,V0292,19,54.96,1,1,18.69
CH017423,2026-04-19,H006C,V0181,233,20.11,1,1,6.84
CH017424,2026-04-19,H026C,V0175,115,8.25,1,1,2.81
CH017425,2026-04-19,H023C,V0184,147,26.29,1,1,8.94
CH017426,2026-04-19,H018C,V0127,153,54.79,1,1,18.63
CH017427,2026-04-19,H003C,V0015,82,45.34,1,1,15.42
CH017428,2026-04-19,H018C,V0084,239,17.85,1,1,6.07
CH017429,2026-04-19,H035C,V0123,19,36.38,1,1,12.37
CH017430,2026-04-19,H024C,V0331,26,6.4,1,1,2.18
CH017431,2026-04-19,H032C,V0259,40,15.67,1,1,5.33
CH017432,2026-04-19,H020C,V0292,90,37.48,1,1,12.74
CH017433,2026-04-19,H006C,V0267,65,38.69,1,1,13.15
CH017434,2026-04-19,H014C,V0156,171,4.09,1,1,1.39
CH017435,2026-04-19,H023C,V0090,171,39.51,1,1,13.43
CH017436,2026-04-19,H013C,V0155,137,51.29,1,1,17.44
CH017437,2026-04-19,H008C,V0108,40,26.88,1,1,9.14
CH017438,2026-04-19,H012C,V0104,15,43.77,1,1,14.88
CH017439,2026-04-19,H024C,V0111,87,56.75,1,1,19.3
CH017440,2026-04-19,H008C,V0140,217,0.87,1,0,0.3
CH017441,2026-04-19,H008C,V0344,49,12.96,1,1,4.41
CH017442,2026-04-19,H021C,V0302,99,57.98,1,1,19.71
CH017443,2026-04-19,H014C,V0069,149,52.17,1,1,17.74
CH017444,2026-04-19,H031C,V0122,41,6.05,1,1,2.06
CH017445,2026-04-19,H021C,V0172,45,17.87,1,1,6.08
CH017446,2026-04-19,H034C,V0030,179,51.2,1,1,17.41
CH017447,2026-04-19,H032C,V0110,34,39.59,1,1,13.46
CH017448,2026-04-19,H026C,V0366,178,43.82,1,1,14.9
CH017449,2026-04-19,H034C,V0072,136,4.16,1,1,1.41
CH017450,2026-04-19,H034C,V0107,133,1.22,1,0,0.41
CH017451,2026-04-19,H032C,V0098,87,56.51,1,1,19.21
CH017452,2026-04-19,H021C,V0118,123,8.33,1,1,2.83
CH017453,2026-04-19,H028C,V0133,54,10.19,1,1,3.46
CH017454,2026-04-19,H008C,V0181,69,51.93,1,1,17.66
CH017455,2026-04-19,H026C,V0073,18,55.44,1,1,18.85
CH017456,2026-04-19,H034C,V0185,103,13.27,1,1,4.51
CH017457,2026-04-19,H033C,V0142,212,35.98,1,1,12.23
CH017458,2026-04-19,H035C,V0200,216,49.34,1,1,16.78
CH017459,2026-04-19,H024C,V0088,114,59.08,1,1,20.09
CH017460,2026-04-19,H006C,V0316,146,20.44,1,1,6.95
CH017461,2026-04-19,H020C,V0031,216,32.5,1,1,11.05
CH017462,2026-04-19,H016C,V0360,79,38.19,1,1,12.98
CH017463,2026-04-20,H020C,V0014,72,29.64,1,1,10.08
CH017464,2026-04-20,H008C,V0200,42,12.3,1,1,4.18
CH017465,2026-04-20,H033C,V0105,74,34.36,1,1,11.68
CH017466,2026-04-20,H008C,V0248,145,14.64,1,1,4.98
CH017467,2026-04-20,H020C,V0120,60,17.01,1,1,5.78
CH017468,2026-04-20,H003C,V0370,107,43.75,1,1,14.88
CH017469,2026-04-20,H035C,V0029,174,0.7,1,0,0.24
CH017470,2026-04-20,H006C,V0342,223,12.49,1,1,4.25
CH017471,2026-04-20,H035C,V0245,80,29.51,1,1,10.03
CH017472,2026-04-20,H011C,V0125,170,35.53,1,1,12.08
CH017473,2026-04-20,H021C,V0277,38,7.93,1,1,2.7
CH017474,2026-04-20,H026C,V0329,78,59.29,1,1,20.16
CH017475,2026-04-20,H013C,V0379,222,32.01,1,1,10.88
CH017476,2026-04-20,H033C,V0126,238,1.11,1,0,0.38
CH017477,2026-04-20,H031C,V0269,144,25.85,1,1,8.79
CH017478,2026-04-20,H021C,V0344,107,0.61,1,0,0.21
CH017479,2026-04-20,H011C,V0184,234,15.02,1,1,5.11
CH017480,2026-04-20,H026C,V0103,52,54.75,1,1,18.62
CH017481,2026-04-20,H032C,V0335,167,58.16,1,1,19.77
CH017482,2026-04-20,H028C,V0194,222,19.74,1,1,6.71
CH017483,2026-04-20,H024C,V0196,223,17.18,1,1,5.84
CH017484,2026-04-20,H020C,V0126,75,42.06,1,1,14.3
CH017485,2026-04-20,H016C,V0001,29,4.9,1,1,1.67
CH017486,2026-04-20,H011C,V0094,69,18.39,1,1,6.25
CH017487,2026-04-20,H017C,V0390,80,8.49,1,1,2.89
CH017488,2026-04-20,H024C,V0316,197,53.64,1,1,18.24
CH017489,2026-04-20,H010C,V0112,121,6.46,1,1,2.2
CH017490,2026-04-20,H019C,V0055,55,45.2,1,1,15.37
CH017491,2026-04-20,H013C,V0185,30,34.59,1,1,11.76
CH017492,2026-04-20,H016C,V0270,144,59.06,1,1,20.08
CH017493,2026-04-20,H003C,V0323,229,24.57,1,1,8.35
CH017494,2026-04-20,H011C,V0222,59,40.01,1,1,13.6
CH017495,2026-04-20,H032C,V0324,39,32.32,1,1,10.99
CH017496,2026-04-20,H012C,V0173,34,19.93,1,1,6.78
CH017497,2026-04-20,H019C,V0332,150,37.93,1,1,12.9
CH017498,2026-04-20,H032C,V0320,221,5.52,1,1,1.88
CH017499,2026-04-20,H021C,V0133,224,31.31,1,1,10.65
CH017500,2026-04-20,H012C,V0236,215,4.99,1,1,1.7
CH017501,2026-04-20,H014C,V0382,147,24.73,1,1,8.41
CH017502,2026-04-20,H033C,V0149,191,44.79,1,1,15.23
CH017503,2026-04-20,H024C,V0142,59,11.96,1,1,4.07
CH017504,2026-04-20,H020C,V0081,53,34.55,1,1,11.75
CH017505,2026-04-20,H023C,V0146,229,15.79,1,1,5.37
CH017506,2026-04-20,H016C,V0133,58,27.78,1,1,9.45
CH017507,2026-04-20,H033C,V0342,152,35.04,1,1,11.91
CH017508,2026-04-20,H016C,V0006,199,28.29,1,1,9.62
CH017509,2026-04-20,H014C,V0323,61,1.62,1,0,0.55
CH017510,2026-04-20,H017C,V0244,193,24.81,1,1,8.44
CH017511,2026-04-20,H032C,V0209,196,18.67,1,1,6.35
CH017512,2026-04-20,H030C,V0103,235,31.12,1,1,10.58
CH017513,2026-04-20,H031C,V0184,187,25.74,1,1,8.75
CH017514,2026-04-20,H019C,V0256,138,45.54,1,1,15.48
CH017515,2026-04-20,H019C,V0126,204,21.76,1,1,7.4
CH017516,2026-04-20,H014C,V0161,226,4.0,1,1,1.36
CH017517,2026-04-20,H033C,V0117,95,1.63,1,0,0.55
CH017518,2026-04-20,H032C,V0390,195,27.81,1,1,9.46
CH017519,2026-04-20,H012C,V0082,55,0.7,1,0,0.24
CH017520,2026-04-20,H033C,V0022,16,36.84,1,1,12.53
CH017521,2026-04-20,H030C,V0107,233,0.97,1,0,0.33
CH017522,2026-04-20,H023C,V0015,24,49.49,1,1,16.83
CH017523,2026-04-20,H018C,V0105,93,20.39,1,1,6.93
CH017524,2026-04-20,H016C,V0200,173,14.71,1,1,5.0
CH017525,2026-04-20,H020C,V0140,189,25.11,1,1,8.54
CH017526,2026-04-20,H026C,V0364,164,51.57,1,1,17.53
CH017527,2026-04-20,H034C,V0285,143,30.13,1,1,10.24
CH017528,2026-04-20,H013C,V0253,204,25.48,1,1,8.66
CH017529,2026-04-20,H033C,V0319,105,21.94,1,1,7.46
CH017530,2026-04-20,H034C,V0355,150,24.87,1,1,8.46
CH017531,2026-04-20,H003C,V0031,216,21.84,1,1,7.43
CH017532,2026-04-20,H028C,V0298,92,15.52,1,1,5.28
CH017533,2026-04-20,H032C,V0192,212,16.2,1,1,5.51
CH017534,2026-04-20,H020C,V0320,106,16.2,1,1,5.51
CH017535,2026-04-20,H034C,V0362,90,5.61,1,1,1.91
CH017536,2026-04-20,H031C,V0076,136,50.01,1,1,17.0
CH017537,2026-04-20,H023C,V0029,91,58.08,1,1,19.75
CH017538,2026-04-20,H016C,V0356,121,54.46,1,1,18.52
CH017539,2026-04-20,H014C,V0209,61,47.38,1,1,16.11
CH017540,2026-04-20,H028C,V0126,112,32.6,1,1,11.08
CH017541,2026-04-20,H035C,V0067,182,1.56,1,0,0.53
CH017542,2026-04-20,H026C,V0185,66,59.47,1,1,20.22
CH017543,2026-04-20,H008C,V0354,230,13.06,1,1,4.44
CH017544,2026-04-20,H019C,V0319,77,44.36,1,1,15.08
CH017545,2026-04-20,H034C,V0215,212,5.74,1,1,1.95
CH017546,2026-04-20,H014C,V0109,211,12.41,1,1,4.22
CH017547,2026-04-20,H032C,V0267,51,46.12,1,1,15.68
CH017548,2026-04-20,H016C,V0094,79,42.13,1,1,14.32
CH017549,2026-04-20,H003C,V0059,100,4.27,1,1,1.45
CH017550,2026-04-20,H030C,V0256,28,19.04,1,1,6.47
CH017551,2026-04-20,H034C,V0273,218,41.12,1,1,13.98
CH017552,2026-04-20,H023C,V0373,80,29.56,1,1,10.05
CH017553,2026-04-20,H034C,V0098,231,59.13,1,1,20.1
CH017554,2026-04-20,H028C,V0123,74,15.34,1,1,5.22
CH017555,2026-04-20,H017C,V0109,88,25.19,1,1,8.56
CH017556,2026-04-20,H012C,V0334,152,4.05,1,1,1.38
CH017557,2026-04-20,H016C,V0029,220,44.3,1,1,15.06
CH017558,2026-04-20,H011C,V0254,231,53.94,1,1,18.34
CH017559,2026-04-20,H016C,V0340,147,1.21,1,0,0.41
CH017560,2026-04-20,H028C,V0316,96,20.27,1,1,6.89
CH017561,2026-04-20,H003C,V0118,133,31.03,1,1,10.55
CH017562,2026-04-20,H034C,V0174,183,26.47,1,1,9.0
CH017563,2026-04-20,H026C,V0219,51,49.48,1,1,16.82
CH017564,2026-04-20,H020C,V0288,76,43.25,1,1,14.71
CH017565,2026-04-20,H035C,V0368,17,33.66,1,1,11.44
CH017566,2026-04-20,H032C,V0256,60,40.63,1,1,13.81
CH017567,2026-04-20,H034C,V0400,188,40.37,1,1,13.73
CH017568,2026-04-20,H028C,V0261,71,0.93,1,0,0.32
CH017569,2026-04-20,H031C,V0019,161,10.11,1,1,3.44
CH017570,2026-04-20,H028C,V0292,203,40.09,1,1,13.63
CH017571,2026-04-20,H023C,V0161,222,1.5,1,0,0.51
CH017572,2026-04-20,H013C,V0368,217,55.03,1,1,18.71
CH017573,2026-04-20,H016C,V0390,226,0.34,1,0,0.12
CH017574,2026-04-20,H033C,V0079,39,53.71,1,1,18.26
CH017575,2026-04-20,H024C,V0076,226,0.93,1,0,0.32
CH017576,2026-04-20,H017C,V0180,232,19.11,1,1,6.5
CH017577,2026-04-20,H023C,V0048,180,43.53,1,1,14.8
CH017578,2026-04-20,H010C,V0135,140,12.12,1,1,4.12
CH017579,2026-04-20,H023C,V0229,235,33.74,1,1,11.47
CH017580,2026-04-20,H023C,V0085,239,29.16,1,1,9.91
CH017581,2026-04-20,H024C,V0324,204,13.07,1,1,4.44
CH017582,2026-04-20,H028C,V0039,236,22.5,1,1,7.65
CH017583,2026-04-20,H018C,V0368,123,16.15,1,1,5.49
CH017584,2026-04-20,H021C,V0057,154,19.9,1,1,6.77
CH017585,2026-04-20,H020C,V0072,96,48.12,1,1,16.36
CH017586,2026-04-20,H008C,V0306,169,9.73,1,1,3.31
CH017587,2026-04-20,H024C,V0091,115,50.8,1,1,17.27
CH017588,2026-04-20,H020C,V0388,66,37.36,1,1,12.7
CH017589,2026-04-20,H024C,V0352,58,27.17,1,1,9.24
CH017590,2026-04-20,H008C,V0097,33,0.29,1,0,0.1
CH017591,2026-04-20,H035C,V0221,48,0.52,1,0,0.18
